companyName,title,min_years,max_years,location,work_from_home,femaleCandidate,differentlyAbled,exDefence
JIGSERV Digital,Database Developer - SQL/PL-SQL (2-4 yrs),2,4,Noida,0,0,0,0
XL Recruiters,Duck Creek Developer - Policy & Implementation (4-12 yrs),4,12,Mumbai,0,0,0,0
DataDrew,DataDrew - Software Engineer - Node.js (1-4 yrs),1,4,Gurgaon/Gurugram,0,0,0,0
Careator Technologies Pvt Ltd,Java Developer - Spring Boot/Hibernate (8-12 yrs),8,12,"Bangalore,Hyderabad,Pune",0,0,0,0
Career Makers,Architect - C++/Image Processing (5-10 yrs),5,10,Bangalore,0,0,0,0
Career Makers,GPU Computing Professional - SDK/CUDA/OpenCL/C++ (2-5 yrs),2,5,Bangalore,0,0,0,0
CBRE South Asia Pvt Ltd,Senior .Net Full Stack Developer - C#/WebAPI/React.js (6-10 yrs),6,10,"Gurgaon/Gurugram,Noida",0,0,0,0
Qween Network LLP,SAP Basis Administrator - PI/ECC Modules (5-8 yrs),5,8,Bangalore,0,1,0,0
Qween Network LLP,Solution Architect - SAP ECC/HANA (9-15 yrs),9,15,Bangalore,0,1,0,0
Reqroots,SAP Basis Consultant - ECC/Fiori Modules (5-10 yrs),5,10,Anywhere in India/Multiple Locations,0,0,0,0
optimhire,SAP HCM Consultant - Payroll Module (6-12 yrs),6,12,Metros,1,0,0,0
Thoucentric Technology Pvt. Ltd.,Thoucentric - SAP Pricing & Vistex Consultant - S/4 HANA Module (5-9 yrs),5,9,Bangalore,0,0,0,0
scintillate alliance,PHP Developer - Laravel/Wordpress (2-4 yrs),2,4,Bangalore,0,0,0,0
VacanciesHUB HRM Solutions Pvt Ltd,Senior .Net Developer - ASP/C#/SQL Server (5-10 yrs),5,10,Kerala,1,0,0,0
U-SET CONSULTING PRIVATE LIMITED,.Net Developer - C#/ASP/Entity Framework (5-8 yrs),5,8,Bangalore,0,0,0,0
HR Consulting Firm,.Net Developer - Entity Framework (4-10 yrs),4,10,Others,0,0,0,0
Career Makers,Architect - C++/C#/Java/Perl/JSP/Algorithm Design (5-12 yrs),5,12,Bangalore,0,0,0,0
Talent-Max Consultant,.Net Technical Lead - Backend & Frontend Technologies (8-15 yrs),8,15,Pune,0,0,0,0
Thoucentric Technology Pvt. Ltd.,Thoucentric - Service Delivery Manager - SAP Vistex & Pricing Modules (7-11 yrs),7,11,Bangalore,0,0,0,0
Vimerse InfoTech India Pvt Ltd,Functional Consultant - Oracle Fusion/SCM Modules (5-10 yrs),5,10,Bangalore,0,0,0,0
Macropace technologies,SAP Basis Administrator (6-10 yrs),6,10,Bangalore,0,0,0,0
Macropace technologies,SAP ABAP Consultant - ECC Modules (8-12 yrs),8,12,Bangalore,0,0,0,0
Freelance,SAP PMO Consultant - Project Management (8-12 yrs),8,12,"Gurgaon/Gurugram,Bangalore,Chennai",1,0,0,0
Thoucentric Technology Pvt. Ltd.,Thoucentric - SAP Service Delivery Manager - Revenue Management (5-9 yrs),5,9,Bangalore,0,0,0,0
Zodnik Solutions,Senior Software Engineer - Retail Apps (3-6 yrs),3,6,Bangalore,0,0,0,0
Career Makers,Chief Engineer - Graphics Processing Unit (9-13 yrs),9,13,Bangalore,0,0,0,0
iMind Your Business Solutions Private Limited,Python Developer - Kubernetes/Microservices Architecture (4-6 yrs),4,6,Coimbatore,0,0,0,0
Grackle Business Solutions Pvt Ltd,Salesforce Developer - Apex/Visual Force (5-10 yrs),5,10,Hyderabad,0,0,0,0
TalentXo,Senior Backend Developer - Java/Spring Boot (5-9 yrs),5,9,Delhi,0,0,0,0
Talent-Max Consultant,.Net Developer - ASP/MVC (5-13 yrs),5,13,Metros,1,0,0,0
Screatives Software Services Pvt Ltd,Oracle Finance Functional Consultant - AR/GL Modules (10-10 yrs),10,10,Hyderabad,0,0,0,0
IT,SAP Consultant - FPSL/FSCD Modules (7-24 yrs),7,24,"Overseas/International,Anywhere in India/Multiple Locations,US",1,1,1,0
Looper Development Services Private Limited,SAP MM Consultant - PP/WM Modules (8-10 yrs),8,10,"Chennai,Ahmedabad,Mumbai,Pune,Hyderabad,Bangalore",0,0,0,0
IT Services companiy,Oracle Integration Engineer - SOA/OSB/B2B Module (5-8 yrs),5,8,"Hyderabad,Bangalore",0,0,0,0
TeamLease Services Ltd,SAP Basis Administrator - Support & Implementation (8-13 yrs),8,13,Pune,0,1,0,0
Cortex Consulting Pvt. Ltd.,SAP HCM US Payroll Consultant (3-8 yrs),3,8,Anywhere in India/Multiple Locations,1,0,0,0
SutraHR,MERN Stack Developer - Node.js/React.js (2-5 yrs),2,5,Others,0,0,0,0
Career Makers,Webservices Architect - C++/Java/J2EE/Node.js/Python/Ruby (10-15 yrs),10,15,Bangalore,0,0,0,0
FutureSoft India Pvt Ltd,Oracle Cloud Integration Consultant (5-10 yrs),5,10,Bangalore,0,0,0,0
Confidential,Business Analyst & Customer Success Manager (4-12 yrs),4,12,"Bangalore,Mumbai",0,0,0,0
optimhire,SAP FICO Consultant - REFX Module (5-11 yrs),5,11,Metros,1,0,0,0
CareerNet,Technical Analyst - SAP BTP Module (2-12 yrs),2,12,Bangalore,0,1,0,0
Gloify,SAP Developer (6-9 yrs),6,9,"Overseas/International,Anywhere in India/Multiple Locations,Any Location",0,0,0,0
ZL Technologies,ZL Technologies - Data Scientist - R/Python (6-10 yrs),6,10,Hyderabad,0,0,0,0
SPOT YOUR LEADERS AND CONSULTING LLP,Data Analyst - Power BI/Data Visualization (3-5 yrs),3,5,Bangalore,0,0,0,0
Thanks Buddy,Analytics Consultant - R/Python/Data Visualization (3-5 yrs),3,5,Bangalore,0,0,0,0
Okda Solutions,Solution Data Architect - Data Profiling & Modeling (8-12 yrs),8,12,Bangalore,0,0,0,0
Zentek Infosoft,Tivoli Workload Scheduler - ITIL Framework (6-9 yrs),6,9,Bangalore,0,0,0,0
Cortex Consulting Pvt. Ltd.,SAP HCM Canada Payroll Consultant - Full Life Cycle Implementation (8-14 yrs),8,14,Anywhere in India/Multiple Locations,1,0,0,0
Confidential Company,Project Manager - Agile/Scrum (5-15 yrs),5,15,Bangalore,0,0,0,0
HR Central,SAP FICO Consultant - Implementation & Integration (8-12 yrs),8,12,"Navi Mumbai,Mumbai",0,0,0,0
WEN,SAP ABAP Consultant - Implementation (2-5 yrs),2,5,Kolkata,0,0,0,0
Thoucentric Technology Pvt. Ltd.,Thoucentric - SAP Vistex Consultant - Revenue Management (5-10 yrs),5,10,Bangalore,0,0,0,0
Recruitment Firm,Power BI Developer - SSIS/SSRS (4-6 yrs),4,6,Mumbai,0,0,0,0
Talent500,Data Architect - Azure/SQL (9-12 yrs),9,12,Hyderabad,0,0,0,0
SDNA Global,Senior Data Engineer - Talend/SQL (6-8 yrs),6,8,Bangalore,0,0,0,0
ACCOLITE DIGITAL INDIA PRIVATE LIMITED,Accolite Digital - Solution Engineer - Python/Scala (3-7 yrs),3,7,Bangalore,0,0,0,0
Winning Edge,Senior Data Engineer - SQL/Tableau/Informatica (9-11 yrs),9,11,Bangalore,0,0,0,0
IARA HRS,Vice President/Assistant Vice President - Data Analytics (4-14 yrs),4,14,Mumbai,0,0,0,0
Yo HR Consultancy,SAP PPDS Consultant - Fiori/CIF Modules (4-15 yrs),4,15,Gurgaon/Gurugram,0,0,0,0
Zelus India,Salesforce Developer - Apex/Visual Force (6-12 yrs),6,12,Anywhere in India/Multiple Locations,0,0,0,0
Agilite Group Technologies,Senior ERP Consultant - Support & Implementation (6-8 yrs),6,8,Anywhere in India/Multiple Locations,0,0,0,0
Thoucentric Technology Pvt. Ltd.,Thoucentric - Functional Consultant - SAP S/4 HANA/SD/ARM Module (5-10 yrs),5,10,Bangalore,0,0,0,0
Thoucentric Technology Pvt. Ltd.,Thoucentric - SAP Consultant - SD/S/4 HANA/Analytics Modules (5-10 yrs),5,10,"Anywhere in India/Multiple Locations,Bangalore",0,0,0,0
Yo HR Consultancy,Workday Consultant - Data Conversion (8-14 yrs),8,14,"Bangalore,Chennai,Delhi,Hyderabad,Cochin/Kochi,Trivandrum/Thiruvananthapuram",0,0,0,0
Aliqan Services Private Limited,Senior Data Scientist - Data Visualization (5-10 yrs),5,10,Others,0,0,0,0
Value Innovation Private Limited,Data Scientist/Consultant - Python/SQL (5-10 yrs),5,10,"Any Location,Bangalore",0,0,0,0
Cognizant Technology Solutions,Cognizant - PY & Generative AI Developer - NLP/Machine Learning (3-7 yrs),3,7,Anywhere in India/Multiple Locations,0,0,0,0
Cloudify Solutions Pvt Ltd,Cloudify Solutions - Artificial Intelligence Developer - Chatbot Solutions (1-2 yrs),1,2,Anywhere in India/Multiple Locations,1,0,0,0
RMW India Services,Adobe Analytics Developer - Web Analytics (2-4 yrs),2,4,Any Location,1,1,0,0
Serving Skill,Senior Analyst - SQL/ETL/Hive (3-6 yrs),3,6,Bangalore,0,0,0,0
Jobpoint Consultant,Power BI Developer - Power Query M/SQL Server (4-7 yrs),4,7,Gurgaon/Gurugram,0,0,0,0
Sampoorna Consultants Pvt. Ltd,Oracle Apex Consultant - jQuery/PL-SQL (5-12 yrs),5,12,Hyderabad,0,0,0,0
Ready2hire Recruitment Consultant,Oracle Fusion HCM Functional Consultant - E2E Implementation (8-12 yrs),8,12,Others,0,0,0,0
FutureSoft India Pvt Ltd,SAP Consultant - IBP Module (7-18 yrs),7,18,"Bangalore,Mumbai,Hyderabad,Kolkata",0,0,0,0
Softtech Career Infosystem Pvt. Ltd.,HCM Cloud Payroll Functional Consultant - Oracle Apps (3-5 yrs),3,5,Anywhere in India/Multiple Locations,0,0,0,0
Looper Development Services Private Limited,Oracle SCM Consultant - Implementation & Support (2-2 yrs),2,2,Pune,0,0,0,0
Avionic Consultancy Solution,Oracle Data Integrator Consultant - SQL/PL-SQL (3-7 yrs),3,7,Bangalore,0,0,0,0
CARNERA TECHNOLOGIES PRIVATE LIMITED,Power BI Lead - Snowflake DB/Power Query M (10-13 yrs),10,13,Bangalore,0,0,0,0
KiE Square Analytics,KiE Square Analytics - Data Scientist - Python/Machine Learning (4-6 yrs),4,6,Mumbai,0,0,0,0
RBHU ETG Private Limited,RBHU Analytics - Senior SQL Developer - ETL/Data Pipeline (2-5 yrs),2,5,Mumbai,0,0,0,0
BigIdea Technology Solutions,BigIdea Technology Solutions - Python Developer - Machine Learning/Artificial Intelligence Algorithms (7-12 yrs),7,12,Bangalore,0,0,0,0
NucleusTeq Consulting Pvt. Ltd.,NucleusTeq - Big Data Engineer - Python/Hadoop (4-14 yrs),4,14,"Mumbai,MP,Maharashtra,Kolkata,Gujarat,Haryana",0,0,0,0
Atai Labs,AtAI Labs - Machine Learning Engineer - OpenCV/Computer Vision (4-8 yrs),4,8,Hyderabad,0,0,0,0
Tranway Technologies Pvt Ltd,Oracle APEX Consultant - SQL/PL-SQL (6-8 yrs),6,8,Anywhere in India/Multiple Locations,0,0,0,0
Vervenest Technologies Private Limited,Vervenest Technologies - Senior Functional Consultant - Oracle Apps - Payment Domain (10-15 yrs),10,15,Anywhere in India/Multiple Locations,1,0,0,0
Yo HR Consultancy,SAP TM Consultant - Implementation (7-15 yrs),7,15,Others,0,0,0,0
FutureSoft India Pvt Ltd,SAP MDG Consultant - Support & Implementation (5-7 yrs),5,7,"Bangalore,Hyderabad,Mumbai,Kolkata",0,0,0,0
Altus,Altus - Oracle Enterprise Assets Management Developer (5-10 yrs),5,10,Anywhere in India/Multiple Locations,0,0,0,0
ANVETA MANPOWER SOLUTIONS PRIVATE LIMITED,Oracle Consultant - SOA/OSB Modules (5-8 yrs),5,8,"Hyderabad,Bangalore",0,0,0,0
Randstad,Technical Peoplesoft Developer - FSCM Module (3-9 yrs),3,9,"Chennai,Bangalore",0,0,0,0
Ara Resources Pvt Ltd,Consultant/Engagement Manager - Data Science - Pharma Domain (5-8 yrs),5,8,Bangalore,0,0,0,0
Huquo,Data Scientist - Azure (5-10 yrs),5,10,"Gurgaon/Gurugram,Bangalore",0,0,0,0
Recruitment Firm,AWS Data Engineer - Data Warehousing/Cloud Services (3-10 yrs),3,10,"Delhi NCR,Mumbai,Bangalore,Hyderabad,Chennai,Pune",0,0,0,0
Recruitment Firm,SQL Developer - Big Data/Spark (3-7 yrs),3,7,Chennai,0,0,0,0
Huquo,Data Architect - SQL/Python (8-10 yrs),8,10,Pune,0,0,0,0
Talent500,Senior Data Engineer - Snowflake DB/Data Warehousing (5-8 yrs),5,8,Bangalore,0,0,0,0
Huquo,Python Developer/Machine Learning Engineer - NLP/Statistical Modeling (2-8 yrs),2,8,Gurgaon/Gurugram,0,0,0,0
NetConnect Private Limited,Oracle Middleware Administrator - WebLogic Server (7-10 yrs),7,10,"Mumbai,Delhi NCR,Delhi",1,1,1,1
Crescendo Global,Business Intelligence Specialist - Power BI/SQL (6-9 yrs),6,9,Gurgaon/Gurugram,0,0,0,0
Huquo,Data Engineer - Google Cloud Platform (6-12 yrs),6,12,"Pune,Gurgaon/Gurugram,Hyderabad",0,0,0,0
Resources Valley,Spark Developer - Application Architecture (4-7 yrs),4,7,Jaipur,0,0,0,0
Crescendo Global,Lead Data Engineer - Data Warehousing/Migration (6-10 yrs),6,10,Gurgaon/Gurugram,0,0,0,0
Talpro India Private Limited,Data Modeler - Visualization & Warehousing (8-12 yrs),8,12,Anywhere in India/Multiple Locations,0,0,0,0
Green Arrow Career Services,Data Analytics & Automation Consultant - SQL/Python/Tableau (2-4 yrs),2,4,Hyderabad,0,0,0,0
TOTLRPO,Data Engineer - Python/Java/Scala (4-10 yrs),4,10,"Bangalore,Mumbai,Gurgaon/Gurugram,Kolkata",0,0,0,0
Huquo,Data Engineer - Data Pipeline & Warehousing (4-6 yrs),4,6,"Anywhere in India/Multiple Locations,Pune,Hyderabad",0,0,0,0
Huquo,Data Quality Engineer/Consultant II - ETL/SQL/Python (5-8 yrs),5,8,Gurgaon/Gurugram,0,0,0,0
HuQuo Consulting Pvt. Ltd.,Data Scientist - R/Python (2-8 yrs),2,8,Gurgaon/Gurugram,0,0,0,0
Huquo,Senior Data Engineer - AWS/Python/PySpark (4-6 yrs),4,6,"Anywhere in India/Multiple Locations,Pune,Hyderabad",0,0,0,0
Jha Global Consultancy,Data Architect - Google Cloud Platform (8-15 yrs),8,15,Pune,0,0,0,0
Talent500,Data Analyst/Advisor - Predictive Analytics (7-12 yrs),7,12,Hyderabad,0,0,0,0
NMS Consultant,Senior Software Engineer - Big Data/Hadoop (3-11 yrs),3,11,Gurgaon/Gurugram,0,0,0,0
Thoucentric Technology Pvt. Ltd.,Thoucentric - Data Scientist - Machine/Deep Learning (3-10 yrs),3,10,Bangalore,0,0,0,0
NMS Consultant,Big Data Architect - Hadoop/HDFS (9-14 yrs),9,14,Gurgaon/Gurugram,0,0,0,0
HyringNinja,Senior Database Developer - Power BI/Python (3-6 yrs),3,6,"Bangalore,Ahmedabad,Karnataka,Gujarat",0,0,0,0
S.Arche Services,Machine Learning Developer - Tensorflow/PySpark (3-6 yrs),3,6,Anywhere in India/Multiple Locations,0,0,0,0
Raptor Supplies,Raptor Supplies - Data Engineer - ChatMRO (1-4 yrs),1,4,Delhi,0,0,0,0
3i Infotech,3i Infotech - Graph Database Engineer - Neo4j (4-10 yrs),4,10,Anywhere in India/Multiple Locations,0,0,0,0
Grassroots,Data Management Engineer - ETL/Python (5-11 yrs),5,11,Anywhere in India/Multiple Locations,0,0,0,0
Mount Talent,Technical Lead - Big Data Technologies (7-13 yrs),7,13,"Pune,Bangalore,Mumbai,Noida",0,0,0,0
Prasanth Recruitment Services,Data Engineer - Azure (4-7 yrs),4,7,Pune,0,0,0,0
Mouri Tech (P) Ltd,Snowflake Developer - AWS/Python/Matillion (5-8 yrs),5,8,"Hyderabad,Bangalore,Vishakhapatnam/Vizag",0,0,0,0
WEN,Big Data Engineer - Python/Data Warehousing (4-8 yrs),4,8,Bangalore,0,0,0,0
WROOTS GLOBAL PRIVATE LIMITED,Senior Data Engineer - Azure Data Factory/Databricks (4-7 yrs),4,7,Anywhere in India/Multiple Locations,0,0,0,0
RubyPy,Senior React.js Developer - TypeScript/Javascript (3-5 yrs),3,5,"Metros,Anywhere in India/Multiple Locations",1,0,0,0
Ready2hire Recruitment Consultant,Frontend Developer - Angular 2+/HTML5/CSS3 (8-10 yrs),8,10,Bangalore,0,0,0,0
Cibirix Digital Media Pvt Ltd,Cibirix Digital Media - Three.js/WebGL Developer - Javascript (3-6 yrs),3,6,"MP,Others",0,0,0,0
Netcracker Technology Pvt Ltd,Netcracker Technology - UI Developer - Frontend Architecture (7-16 yrs),7,16,"Bangalore,Hyderabad,Telangana,Gurgaon/Gurugram",0,0,0,0
Terrific Minds Pvt Ltd.,Terrific Minds - Senior Frontend Engineer - Javascript (5-12 yrs),5,12,"Trivandrum/Thiruvananthapuram,Cochin/Kochi",0,0,0,0
Valiance,Valiance Solutions - Data Engineer - SQL/PySpark/Python/AWS (1-5 yrs),1,5,Mumbai,0,0,0,0
Grassroots,Data Engineer/Specialist - Azure Data Factory (7-12 yrs),7,12,Anywhere in India/Multiple Locations,0,0,0,0
Talent500,Data Analyst - Python/SQL (2-3 yrs),2,3,Hyderabad,0,0,0,0
i-zest Global,Data Scientist - Demand Forecasting & Prediction (3-5 yrs),3,5,Others,0,0,0,0
APTO Solutions,Reltio MDM Developer - Data Warehousing (4-8 yrs),4,8,Bangalore,0,0,0,0
Acharyaconsulting Services,MLOps Engineer/Architect - Python/Terraform (7-20 yrs),7,20,Hyderabad,0,0,0,0
Coforge NIIT,React.js/Node.js Professional (5-10 yrs),5,10,"Bangalore,Greater Noida",0,0,0,0
Mitr Hr Solution,UI Architect - React.js/Javascript (8-14 yrs),8,14,"Bangalore,Cochin/Kochi,Trivandrum/Thiruvananthapuram",0,0,0,0
Computronics,Computronics Systems - Frontend Engineer - React.js (5-10 yrs),5,10,Hyderabad,0,0,0,0
Netcracker Technology Pvt Ltd,Netcracker Technology - Lead UI Developer - Frontend Architecture (10-18 yrs),10,18,"Hyderabad,Telangana",0,0,0,0
Recruitment,Frontend Developer - React.js (4-7 yrs),4,7,Bangalore,0,0,0,0
optimhire,Frontend Developer - React.js (7-12 yrs),7,12,Metros,0,0,0,0
HR,Machine Learning Engineer - Data Visualization Tools (2-6 yrs),2,6,Any Location,0,0,0,0
Linedata,Data Analyst - Python/SQL (3-6 yrs),3,6,Mumbai,0,0,0,0
Resources Valley,Data Engineer - Python (3-8 yrs),3,8,"Jaipur,Bangalore",0,0,0,0
Corestaffing Solutions,Senior Data Engineer - ETL/SQL (4-9 yrs),4,9,Bangalore,0,0,0,0
Prasanth Recruitment Services,Data Engineer - AWS/GCP/Azure (4-7 yrs),4,7,Pune,0,1,0,0
Flexday Solutions,Data Science Developer - Python/Machine Learning (3-6 yrs),3,6,"Hyderabad,Guwahati",0,0,0,0
TalentPatha Recruiting Services,Data Engineer - Hadoop/Spark (5-6 yrs),5,6,Pune,0,0,0,0
Digideals Services Private Limited,React.js Developer - Javascript/TypeScript (1-2 yrs),1,2,Others,0,0,0,0
Mitr HR Solution,UI Architect - React.js (8-15 yrs),8,15,"Bangalore,Cochin/Kochi,Trivandrum/Thiruvananthapuram",0,0,0,0
RAMANATHAN SOFTWARE PRIVATE LIMITED,Ramsoft - React.js Developer - Javascript (5-10 yrs),5,10,Anywhere in India/Multiple Locations,0,0,0,0
Caterpillar Signs Pvt. Ltd.,Technical Lead - Magento Platform (7-9 yrs),7,9,Gurgaon/Gurugram,0,0,0,0
RAMANATHAN SOFTWARE PRIVATE LIMITED,Ramsoft - Website Developer - Wordpress/Javascript (5-10 yrs),5,10,Bangalore,0,0,0,0
Remah IT,Remah IT - Angular Developer - HTML/CSS/Javascript (5-10 yrs),5,10,"Mumbai,Others",0,0,0,0
Accurate Staffing,Microstrategy Developer - SQL/Data Warehousing (3-12 yrs),3,12,Anywhere in India/Multiple Locations,1,0,0,0
Aptus Data Labs,Aptus Data Labs - Data Scientist/Senior Data Scientist - Artificial Intelligence/Machine Learning (1-5 yrs),1,5,"Bangalore,Anywhere in India/Multiple Locations",0,0,0,0
Questhiring,Data Engineer - Airflow/Spark (1-4 yrs),1,4,"Gurgaon/Gurugram,Pune",0,0,0,0
NDX P2P Private Limited,LiquiLoans - Senior Manager - Analytics (4-6 yrs),4,6,Mumbai,0,0,0,0
Ganit,Ganit - Senior Data Engineer - Hadoop/Spark (5-10 yrs),5,10,"Chennai,Mumbai,Bangalore",0,0,0,0
Numantra Technologies,Numantra Technologies - Data Engineer - Python/PySpark/Azure Databricks/ADF (3-10 yrs),3,10,"Mumbai,Navi Mumbai",1,0,0,0
Netelixir,NetElixir - Shopify Developer - Javascript (3-5 yrs),3,5,Hyderabad,0,0,0,0
Milestone Inc,Manager - Web Development (8-10 yrs),8,10,Chennai,0,0,0,0
CodeChavo,Angular Developer - Javascript/TypeScript (2-5 yrs),2,5,Gurgaon/Gurugram,0,1,0,0
TheModernDimension,Frontend Developer - Javascript/TypeScript (5-8 yrs),5,8,Any Location,0,0,0,0
Okda Solutions,Angular Developer - Javascript/jQuery (3-7 yrs),3,7,Hyderabad,1,0,0,0
COMPUTRONICS SYSTEMS (INDIA) PRIVATE LIMITED,Computronics System - Lead React.js Developer - Javascript (6-10 yrs),6,10,Others,0,0,0,0
SortedHat,Software Engineer - Python/SQL (5-10 yrs),5,10,Anywhere in India/Multiple Locations,0,1,0,0
Value Innovation Private Limited,Azure Data Engineer - Databricks/PySpark (6-10 yrs),6,10,"Mumbai,Bangalore,Chennai,Delhi NCR,Noida,Gurgaon/Gurugram",0,0,0,0
Techsist Solution Pvt.Ltd.,Java Developer - Big Data/Spark (3-10 yrs),3,10,Anywhere in India/Multiple Locations,0,0,0,0
STEPS,Assistant Vice President/Vice President - Data Engineering (7-16 yrs),7,16,"Mumbai,Navi Mumbai,Thane",0,0,0,0
Victrix Systems & Labs,Victrix Systems and Labs - Senior ETL Developer - Azure Data Factory (9-11 yrs),9,11,Mumbai,0,1,0,0
Changeleaders consulting pvt,SAS Viya Developer (9-14 yrs),9,14,Anywhere in India/Multiple Locations,0,0,0,0
AK&S Associates,Data Engineer - Python/Spark (3-5 yrs),3,5,Hyderabad,0,0,0,0
COMPUTRONICS SYSTEMS (INDIA) PRIVATE LIMITED,Computronics System - Lead Angular Developer - Web Applications (6-9 yrs),6,9,"['Hyderabad', None]",0,0,0,0
INOVARTECH PRIVATE LIMITED,Frontend Tech Lead - MEAN & MERN (6-8 yrs),6,8,Hyderabad,0,0,0,0
Marktine Technology Solutions,UI/UX Developer - Javascript (5-9 yrs),5,9,Noida,0,0,0,0
Leuwint Technologies,Leuwint Technologies - React.js Developer - HTML/CSS/Javascript (0-1 yrs),0,1,Bangalore,0,0,0,0
Marktine Technology Solutions,Senior Angular Developer - TypeScript (5-7 yrs),5,7,Anywhere in India/Multiple Locations,0,0,0,0
Transformhub,Transformhub - Angular Developer - CSS/HTML/Javascript (4-8 yrs),4,8,"Mumbai,Jaipur",0,0,0,0
MNR,Technical Lead - Data Science (5-7 yrs),5,7,"Delhi NCR,Noida,Ghaziabad",0,0,0,0
Greentech ITS,Greentech ITS - Computer Vision Engineer - Deep Learning/Python/C++ (1-3 yrs),1,3,Delhi,0,0,0,0
Aviso AI,Aviso AI - Data Engineer - Spark/Python (4-8 yrs),4,8,Anywhere in India/Multiple Locations,0,0,0,0
Outsized,Data Science Engineer/Consultant - Java/Scala/Python (2-9 yrs),2,9,Anywhere in India/Multiple Locations,0,0,0,0
Tiara HR plus management services,Lead Data Analyst - Python/Tableau (4-9 yrs),4,9,Hyderabad,0,0,0,0
Golden Eagle IT Technologies Pvt Ltd.,Golden Eagle IT Technologies - Senior React.js/Node.js Developer - Redux/Javascript (4-12 yrs),4,12,MP,0,0,0,0
transitionhrd,Magento Developer - PHP/Javascript (6-10 yrs),6,10,Noida,0,0,0,0
kadel labs pvt. Ltd,Angular Developer - CSS/HTML/Javascript (4-9 yrs),4,9,Jaipur,0,0,0,0
Habilelabs Pvt. Ltd.,HabileLabs - Senior Angular Developer - React.js/TypeScript (3-7 yrs),3,7,Jaipur,0,0,0,0
Antal International,Angular Lead - CSS/HTML/Javascript (1-4 yrs),1,4,"Thane,Mumbai,Navi Mumbai",0,0,0,0
Cloud Counselage Pvt. Ltd.,MERN Stack Developer - Javascript/React.js/Node.js (1-4 yrs),1,4,Metros,0,0,0,0
Advarisk,Senior Data Analyst - Python/NLP (3-8 yrs),3,8,Pune,0,0,0,0
Risah Careers,Data Engineer - Python/SQL (3-8 yrs),3,8,Dubai,0,0,0,0
Aligned Automation,Aligned Automation - Data Engineer - Python/SQL (5-8 yrs),5,8,Pune,0,0,0,0
ACCOLITE DIGITAL INDIA PRIVATE LIMITED,Data Engineer - Matillion (5-10 yrs),5,10,"Bangalore,Hyderabad,Gurgaon/Gurugram",0,0,0,0
Presence Education,Director - Data Engineering (14-24 yrs),14,24,Bangalore,0,0,0,0
Eduthrill.com,ETL Developer - Matillion (3-8 yrs),3,8,"Gurgaon/Gurugram,Bangalore,Hyderabad",0,0,0,0
Java R&D,Frontend Developer (4-8 yrs),4,8,MP,0,0,0,0
Deqode,Deqode - React.js Developer - AngularJS/Javascript (1-4 yrs),1,4,"Pune,Others",0,0,0,0
COMPUTER POWER GROUP PRIVATE LIMITED,Lead Angular Developer (8-13 yrs),8,13,"Hyderabad,Others",0,0,0,0
CarbyneTech India Pvt Ltd,CarbyneTech - UI Developer - React.js/Node.js (4-10 yrs),4,10,Hyderabad,0,0,0,0
LanceTech Solutions,UI Developer - Javascript/React.js (3-5 yrs),3,5,Anywhere in India/Multiple Locations,0,0,0,0
USA Outsourcing,Frontend Developer - Wordpress (12-30 yrs),12,30,Anywhere in India/Multiple Locations,1,0,0,0
VacanciesHUB HRM Solutions Pvt Ltd,Data Engineer - ETL & Data Integration Platforms - SAP BODS/HANA (5-9 yrs),5,9,Cochin/Kochi,0,0,0,0
Talent500,Technical Data Analyst - Data Modeling & Mapping (2-6 yrs),2,6,Hyderabad,0,0,0,0
M/s. Vlink India Pvt Ltd,Data Scientist - Machine Learning Models (7-10 yrs),7,10,Bangalore,0,0,0,0
Nirai Consulting Pvt. Ltd.,Senior MicroStrategy Developer - Business Intelligence (5-8 yrs),5,8,Chennai,0,0,0,0
